,_id,Produto,Categoria do Produto,Preço,Frete,Data da Compra,Vendedor,Local da compra,Avaliação da compra,Tipo de pagamento,Quantidade de parcelas,Latitude,Longitude
3737,673a4b53528f480266bd9319,Micro-ondas,eletrodomesticos,1070.26,63.367739591,2021-04-18,Bruno Rodrigues,SC,4,boleto,1,-27.45,-50.95
3738,673a4b53528f480266bd931a,TV Led UHD 4K,eletronicos,3705.0,197.9671160149,2021-04-18,Felipe Santos,DF,1,cartao_credito,10,-15.83,-47.86
3739,673a4b53528f480266bd931b,Corda de pular,esporte e lazer,16.4,1.4043551873,2021-04-18,Thiago Silva,MG,4,cartao_credito,1,-18.1,-44.38
3740,673a4b53528f480266bd931c,Secadora de roupas,eletrodomesticos,1055.13,56.8695103936,2021-04-18,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
3741,673a4b53528f480266bd931d,Xadrez de madeira,brinquedos,28.08,2.383590699,2021-04-18,Mariana Ferreira,PR,3,boleto,1,-24.89,-51.55
3742,673a4b53528f480266bd931e,Sofá retrátil,moveis,804.94,40.4450724819,2022-04-18,Larissa Alves,SP,5,cartao_credito,4,-22.19,-48.79
3743,673a4b53528f480266bd931f,Geladeira,eletrodomesticos,2272.91,121.3143964814,2022-04-18,Isabella Pereira,RS,4,boleto,1,-30.17,-53.5
3744,673a4b53528f480266bd9320,Celular ABXY,eletronicos,958.74,48.6344597894,2022-04-18,Felipe Santos,RS,3,cartao_credito,5,-30.17,-53.5
3745,673a4b53528f480266bd9321,Bola de vôlei,esporte e lazer,59.6,4.0619358741,2022-04-18,Camila Ribeiro,SP,5,cupom,1,-22.19,-48.79
3746,673a4b53528f480266bd9322,Blocos de montar,brinquedos,38.56,2.3363299047,2022-04-18,Thiago Silva,SP,3,boleto,1,-22.19,-48.79
3747,673a4b53528f480266bd9323,Faqueiro,utilidades domesticas,45.62,0.0,2022-04-18,Bianca Santos,SP,5,boleto,1,-22.19,-48.79
3748,673a4b53528f480266bd9324,Smartwatch,eletronicos,231.67,9.9201696095,2022-04-18,Pedro Gomes,SP,5,cartao_credito,2,-22.19,-48.79
3749,673a4b53528f480266bd9325,Smart TV,eletronicos,1607.99,86.1517345421,2022-04-18,Felipe Santos,MT,5,cartao_credito,1,-12.64,-55.42
3750,673a4b53528f480266bd932f,Sofá retrátil,moveis,860.18,50.2820359431,2021-05-18,Larissa Alves,SP,4,cartao_debito,1,-22.19,-48.79
3751,673a4b53528f480266bd9330,Cama box,moveis,866.78,43.7378664422,2021-05-18,Thiago Silva,MG,5,cartao_credito,4,-18.1,-44.38
3752,673a4b53528f480266bd9331,Ciência de dados com python,livros,99.68,2.8920991887,2021-05-18,Beatriz Moraes,RJ,5,cartao_credito,7,-22.25,-42.66
3753,673a4b53528f480266bd9332,Dinossauro Rex,brinquedos,21.47,1.4263388183,2021-05-18,João Souza,SP,1,cartao_credito,5,-22.19,-48.79
3754,673a4b53528f480266bd9333,TV Led UHD 4K,eletronicos,3742.56,196.8644999351,2021-05-18,Felipe Santos,MG,5,cartao_credito,4,-18.1,-44.38
3755,673a4b53528f480266bd9334,Lava louças,eletrodomesticos,1782.8,92.5131756843,2021-05-18,Rafael Costa,RJ,5,cartao_credito,1,-22.25,-42.66
3756,673a4b53528f480266bd9335,Poltrona,moveis,290.65,13.0606771739,2021-05-18,Larissa Alves,GO,4,cartao_credito,3,-15.98,-49.86
3757,673a4b53528f480266bd9336,Lava louças,eletrodomesticos,1633.12,84.5431659821,2021-05-18,João Souza,SP,2,cartao_credito,1,-22.19,-48.79
3758,673a4b53528f480266bd9337,Ciência de dados com python,livros,52.97,3.1036190536,2022-05-18,Larissa Alves,SP,5,cartao_credito,10,-22.19,-48.79
3759,673a4b53528f480266bd9338,Mesa de jantar,moveis,256.35,11.2343053621,2022-05-18,Beatriz Moraes,RJ,1,cartao_credito,4,-22.25,-42.66
3760,673a4b53528f480266bd9339,Copo térmico,esporte e lazer,71.22,1.3766898079,2022-05-18,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
3761,673a4b53528f480266bd933a,Ciência de dados com python,livros,93.09,5.2455392599,2022-05-18,João Souza,PA,5,boleto,1,-3.79,-52.48
3762,673a4b53528f480266bd933b,Xadrez de madeira,brinquedos,33.17,2.2973072364,2022-05-18,Juliana Costa,PE,4,boleto,1,-8.38,-37.86
3763,673a4b53528f480266bd933c,Sofá retrátil,moveis,881.68,47.8866553828,2022-05-18,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
3764,673a4b53528f480266bd933d,Assistente virtual,eletronicos,233.44,12.713103627,2022-05-18,Beatriz Moraes,BA,1,boleto,1,-13.29,-41.71
3765,673a4b53528f480266bd933e,Mesa de centro,moveis,267.95,11.8519704646,2022-05-18,Camila Ribeiro,RJ,1,boleto,1,-22.25,-42.66
3766,673a4b53528f480266bd9345,Cama box,moveis,891.95,47.776780063,2021-06-18,Mariana Ferreira,RS,1,cartao_credito,12,-30.17,-53.5
3767,673a4b53528f480266bd9346,Smart TV,eletronicos,1882.99,100.9505648565,2021-06-18,Felipe Santos,AL,3,boleto,1,-9.62,-36.82
3768,673a4b53528f480266bd9347,Cama box,moveis,984.03,53.3364849727,2021-06-18,Camila Ribeiro,TO,5,cupom,1,-9.46,-48.26
3769,673a4b53528f480266bd9348,Lava louças,eletrodomesticos,1586.23,84.9930800049,2021-06-18,Felipe Santos,CE,5,cartao_credito,10,-5.2,-39.53
3770,673a4b53528f480266bd9349,Corda de pular,esporte e lazer,22.93,0.0,2021-06-18,Pedro Gomes,SP,4,cartao_debito,1,-22.19,-48.79
3771,673a4b53528f480266bd934a,Modelagem preditiva,livros,103.68,11.7625834753,2021-06-18,Bruno Rodrigues,MA,4,cartao_credito,4,-5.42,-45.44
3772,673a4b53528f480266bd934b,TV Led UHD 4K,eletronicos,2761.79,147.3401348295,2021-06-18,Bianca Santos,RJ,5,boleto,1,-22.25,-42.66
3773,673a4b53528f480266bd934c,Pandeiro,instrumentos musicais,69.48,4.3866131267,2021-06-18,Beatriz Moraes,BA,5,cartao_credito,6,-13.29,-41.71
3774,673a4b53528f480266bd934d,Smartwatch,eletronicos,286.42,21.4929387196,2022-06-18,Juliana Costa,SP,4,cupom,1,-22.19,-48.79
3775,673a4b53528f480266bd934e,Carrinho controle remoto,brinquedos,101.0,6.2663613262,2022-06-18,Thiago Silva,SP,1,boleto,1,-22.19,-48.79
3776,673a4b53528f480266bd934f,Mesa de jantar,moveis,242.42,10.4925747692,2022-06-18,Beatriz Moraes,SP,5,cartao_credito,2,-22.19,-48.79
3777,673a4b53528f480266bd9350,Modelagem preditiva,livros,87.11,2.2227845043,2022-06-18,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
3778,673a4b53528f480266bd9351,Jogo de panelas,utilidades domesticas,239.15,13.2651225654,2022-06-18,Mariana Ferreira,RJ,5,cartao_credito,10,-22.25,-42.66
3779,673a4b53528f480266bd9352,Kit banquetas,moveis,395.06,21.3245333122,2022-06-18,Pedro Gomes,RN,4,boleto,1,-5.81,-36.59
3780,673a4b53528f480266bd9353,Smartwatch,eletronicos,259.95,11.4259945318,2022-06-18,Felipe Santos,RS,4,cartao_credito,1,-30.17,-53.5
3781,673a4b53528f480266bd9354,Smartwatch,eletronicos,236.69,21.6974168059,2022-06-18,Mariana Ferreira,DF,5,cartao_credito,1,-15.83,-47.86
3782,673a4b53528f480266bd935d,Guitarra,instrumentos musicais,962.25,48.8213567299,2021-07-18,Lucas Oliveira,SP,4,boleto,1,-22.19,-48.79
3783,673a4b53528f480266bd935e,Secadora de roupas,eletrodomesticos,1084.9,55.3521002492,2021-07-18,Isabella Pereira,SP,5,boleto,1,-22.19,-48.79
3784,673a4b53528f480266bd935f,Bola de vôlei,esporte e lazer,56.3,9.2397410135,2021-07-18,Isabella Pereira,RS,5,cartao_credito,1,-30.17,-53.5
3785,673a4b53528f480266bd9360,Blocos de montar,brinquedos,55.92,3.5038367596,2021-07-18,Pedro Gomes,RJ,5,boleto,1,-22.25,-42.66
3786,673a4b53528f480266bd9361,Smartwatch,eletronicos,228.15,9.7327401991,2021-07-18,Lucas Oliveira,RS,4,cartao_credito,4,-30.17,-53.5
3787,673a4b53528f480266bd9362,Bola de basquete,esporte e lazer,51.72,3.0370603141,2021-07-18,Camila Ribeiro,RJ,5,cartao_credito,2,-22.25,-42.66
3788,673a4b53528f480266bd9363,Poltrona,moveis,386.55,21.1088895911,2021-07-18,Larissa Alves,RJ,1,boleto,1,-22.25,-42.66
3789,673a4b53528f480266bd9364,Kit banquetas,moveis,416.7,22.7191259233,2021-07-18,Felipe Santos,SP,4,boleto,1,-22.19,-48.79
3790,673a4b53528f480266bd9365,Smartwatch,eletronicos,204.81,8.4899554152,2021-07-18,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
3791,673a4b53528f480266bd9366,Tablet ABXY,eletronicos,1739.69,93.1643633353,2021-07-18,Juliana Costa,PR,4,cartao_credito,1,-24.89,-51.55
3792,673a4b53528f480266bd9367,Poltrona,moveis,399.22,21.7835289746,2021-07-18,João Souza,SC,1,boleto,1,-27.45,-50.95
3793,673a4b53528f480266bd9368,Fone de ouvido,eletronicos,149.5,8.4866902332,2022-07-18,João Souza,MG,1,cartao_credito,3,-18.1,-44.38
3794,673a4b53528f480266bd9369,Micro-ondas,eletrodomesticos,845.67,42.6138224496,2022-07-18,Camila Ribeiro,MG,5,cartao_credito,1,-18.1,-44.38
3795,673a4b53528f480266bd936a,Cômoda,moveis,341.01,15.7421956706,2022-07-18,Thiago Silva,SP,5,cartao_credito,1,-22.19,-48.79
3796,673a4b53528f480266bd936b,Cubo mágico 8x8,brinquedos,24.03,0.0,2022-07-18,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
3797,673a4b53528f480266bd936c,Headset,eletronicos,98.1,2.807968942,2022-07-18,Camila Ribeiro,SP,5,cartao_credito,1,-22.19,-48.79
3798,673a4b53528f480266bd936d,Faqueiro,utilidades domesticas,51.82,3.0480359167,2022-07-18,Pedro Gomes,SP,5,cupom,1,-22.19,-48.79
3799,673a4b53528f480266bd936e,Ciência de dados com python,livros,92.69,5.2242404633,2022-07-18,Thiago Silva,BA,2,cartao_credito,1,-13.29,-41.71
3800,673a4b53528f480266bd9374,Boneca bebê,brinquedos,75.66,4.5597719093,2021-08-18,Juliana Costa,MG,5,boleto,1,-18.1,-44.38
3801,673a4b53528f480266bd9375,Secadora de roupas,eletrodomesticos,940.5,47.6632346627,2021-08-18,João Souza,ES,5,cartao_credito,8,-19.19,-40.34
3802,673a4b53528f480266bd9376,Cubo mágico 8x8,brinquedos,12.63,9.7668958688,2021-08-18,Juliana Costa,SP,5,cartao_credito,1,-22.19,-48.79
3803,673a4b53528f480266bd9377,Bicicleta,esporte e lazer,336.36,18.1989349055,2021-08-18,João Souza,PR,5,cartao_credito,10,-24.89,-51.55
3804,673a4b53528f480266bd9378,Geladeira,eletrodomesticos,3332.58,178.338274429,2021-08-18,Juliana Costa,SC,5,cartao_credito,1,-27.45,-50.95
3805,673a4b53528f480266bd9379,Faqueiro,utilidades domesticas,61.62,0.0,2021-08-18,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
3806,673a4b53528f480266bd937a,Secadora de roupas,eletrodomesticos,1640.12,87.6145817657,2021-08-18,Lucas Oliveira,SP,5,cartao_credito,3,-22.19,-48.79
3807,673a4b53528f480266bd937b,Bateria,instrumentos musicais,1100.41,58.8822988347,2022-08-18,Rafael Costa,SP,5,cartao_credito,4,-22.19,-48.79
3808,673a4b53528f480266bd937c,Bateria,instrumentos musicais,1425.33,76.4256390571,2022-08-18,Bianca Santos,PR,5,cartao_credito,1,-24.89,-51.55
3809,673a4b53528f480266bd937d,Faqueiro,utilidades domesticas,57.22,3.7338050097,2022-08-18,Bruno Rodrigues,SP,5,cartao_credito,6,-22.19,-48.79
3810,673a4b53528f480266bd937e,Carrinho controle remoto,brinquedos,101.21,8.5529443422,2022-08-18,Beatriz Moraes,SP,4,cartao_credito,4,-22.19,-48.79
3811,673a4b53528f480266bd937f,Dashboards com Power BI,livros,52.18,10.3340083073,2022-08-18,Mariana Ferreira,MG,5,cartao_credito,4,-18.1,-44.38
3812,673a4b53528f480266bd9380,Cama king,moveis,915.56,51.9146319487,2022-08-18,Bianca Santos,ES,5,cupom,1,-19.19,-40.34
3813,673a4b53528f480266bd9381,TV Led UHD 4K,eletronicos,3168.26,170.0994289415,2022-08-18,Bianca Santos,GO,4,cartao_credito,4,-15.98,-49.86
3814,673a4b53528f480266bd9382,Carrinho controle remoto,brinquedos,114.02,3.6556610482,2022-08-18,Bianca Santos,RJ,5,cartao_credito,3,-22.25,-42.66
3815,673a4b53528f480266bd9383,Fone de ouvido,eletronicos,173.67,10.1358202055,2022-08-18,Rafael Costa,SP,4,cartao_credito,8,-22.19,-48.79
3816,673a4b53528f480266bd9384,Jogo de panelas,utilidades domesticas,167.44,9.1988021816,2022-08-18,Juliana Costa,MG,5,cartao_credito,5,-18.1,-44.38
3817,673a4b53528f480266bd9385,Jogo de panelas,utilidades domesticas,190.36,16.5157116854,2022-08-18,Lucas Oliveira,DF,5,cartao_credito,3,-15.83,-47.86
3818,673a4b53528f480266bd9386,Mesa de centro,moveis,201.27,12.1161373451,2022-08-18,Bruno Rodrigues,SP,4,cupom,1,-22.19,-48.79
3819,673a4b53528f480266bd9387,Mesa de jantar,moveis,405.0,19.1494706629,2022-08-18,Bianca Santos,PB,5,cartao_credito,3,-7.28,-36.72
3820,673a4b53528f480266bd9388,Kit banquetas,moveis,459.9,25.0193959603,2022-08-18,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
3821,673a4b53528f480266bd938d,Violão,instrumentos musicais,314.24,23.1119490044,2021-09-18,Mariana Ferreira,MS,5,cartao_credito,1,-20.51,-54.54
3822,673a4b53528f480266bd938e,Smartwatch,eletronicos,276.47,15.6096109416,2021-09-18,Juliana Costa,RJ,5,cartao_credito,1,-22.25,-42.66
3823,673a4b53528f480266bd938f,Smartwatch,eletronicos,258.81,14.3119584202,2021-09-18,Felipe Santos,RS,4,cartao_credito,6,-30.17,-53.5
3824,673a4b53528f480266bd9390,Fone de ouvido,eletronicos,172.54,6.7716749964,2021-09-18,Isabella Pereira,CE,5,cartao_credito,1,-5.2,-39.53
3825,673a4b53528f480266bd9391,Jogo de panelas,utilidades domesticas,136.77,7.8136955658,2021-09-18,Felipe Santos,RS,4,cartao_credito,1,-30.17,-53.5
3826,673a4b53528f480266bd9392,Smart TV,eletronicos,1735.63,90.0015150907,2021-09-18,João Souza,SP,5,boleto,1,-22.19,-48.79
3827,673a4b53528f480266bd9393,Carrinho controle remoto,brinquedos,108.5,3.3617376546,2021-09-18,Felipe Santos,SP,5,cartao_credito,1,-22.19,-48.79
3828,673a4b53528f480266bd9394,Xadrez de madeira,brinquedos,45.89,8.685439831,2022-09-18,Juliana Costa,SP,5,cartao_credito,6,-22.19,-48.79
3829,673a4b53528f480266bd9395,Smartwatch,eletronicos,203.74,11.13731888,2022-09-18,Larissa Alves,SP,5,boleto,1,-22.19,-48.79
3830,673a4b53528f480266bd9396,Carrinho controle remoto,brinquedos,116.87,3.8074149742,2022-09-18,Juliana Costa,SP,5,cartao_credito,2,-22.19,-48.79
3831,673a4b53528f480266bd9397,Ciência de dados com python,livros,55.2,3.2223598448,2022-09-18,Lucas Oliveira,SP,5,cartao_credito,1,-22.19,-48.79
3832,673a4b53528f480266bd9398,Pandeiro,instrumentos musicais,68.78,4.1934326071,2022-09-18,Lucas Oliveira,SP,4,cartao_credito,10,-22.19,-48.79
3833,673a4b53528f480266bd9399,Mochila,esporte e lazer,113.67,6.5836900599,2022-09-18,Bruno Rodrigues,PR,1,cartao_credito,1,-24.89,-51.55
3834,673a4b53528f480266bd939a,Modelagem preditiva,livros,86.08,5.2705131872,2022-09-18,Larissa Alves,SP,1,cartao_credito,1,-22.19,-48.79
3835,673a4b53528f480266bd939b,Secadora de roupas,eletrodomesticos,1550.14,82.8234174618,2022-09-18,Juliana Costa,RN,4,cupom,1,-5.81,-36.59
3836,673a4b53528f480266bd93a2,Cadeira de escritório,moveis,656.15,35.2267903481,2021-10-18,Rafael Costa,MG,1,cartao_credito,3,-18.1,-44.38
3837,673a4b53528f480266bd93a3,Cubo mágico 8x8,brinquedos,16.89,0.0,2021-10-18,Felipe Santos,DF,4,boleto,1,-15.83,-47.86
3838,673a4b53528f480266bd93a4,TV Led UHD 4K,eletronicos,2403.98,128.5309678472,2021-10-18,João Souza,PR,5,cartao_credito,4,-24.89,-51.55
3839,673a4b53528f480266bd93a5,Blocos de montar,brinquedos,49.86,5.8187113238,2021-10-18,Mariana Ferreira,SP,5,boleto,1,-22.19,-48.79
3840,673a4b53528f480266bd93a6,Guitarra,instrumentos musicais,990.86,53.0434400018,2021-10-18,Thiago Silva,SC,5,cupom,1,-27.45,-50.95
3841,673a4b53528f480266bd93a7,Dashboards com Power BI,livros,38.47,5.2122280895,2021-10-18,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
3842,673a4b53528f480266bd93a8,Smart TV,eletronicos,1899.44,101.6705702428,2021-10-18,Larissa Alves,RJ,5,cartao_credito,3,-22.25,-42.66
3843,673a4b53528f480266bd93a9,Boneca bebê,brinquedos,53.48,3.3787536357,2021-10-18,Pedro Gomes,RJ,5,cartao_credito,3,-22.25,-42.66
3844,673a4b53528f480266bd93aa,Mesa de centro,moveis,196.9,11.0154371704,2022-10-18,Rafael Costa,SP,5,cartao_credito,1,-22.19,-48.79
3845,673a4b53528f480266bd93ab,TV Led UHD 4K,eletronicos,2613.6,139.6974417612,2022-10-18,Thiago Silva,SP,4,cartao_credito,3,-22.19,-48.79
3846,673a4b53528f480266bd93ac,Sofá retrátil,moveis,982.13,49.8799069229,2022-10-18,Bruno Rodrigues,SP,5,cartao_credito,3,-22.19,-48.79
3847,673a4b53528f480266bd93ad,Cubo mágico 8x8,brinquedos,27.11,5.923564654,2022-10-18,João Souza,SP,4,cartao_credito,5,-22.19,-48.79
3848,673a4b53528f480266bd93ae,Fogão,eletrodomesticos,904.01,45.7202519394,2022-10-18,Beatriz Moraes,SC,5,cartao_credito,1,-27.45,-50.95
3849,673a4b53528f480266bd93af,Ciência de dados com python,livros,63.32,0.0,2022-10-18,Camila Ribeiro,MG,5,cartao_credito,5,-18.1,-44.38
3850,673a4b53528f480266bd93bb,Violão,instrumentos musicais,310.58,24.0930309358,2021-11-18,Bianca Santos,SP,2,boleto,1,-22.19,-48.79
3851,673a4b53528f480266bd93bc,Modelagem preditiva,livros,83.42,4.7249899477,2021-11-18,Camila Ribeiro,SP,5,cartao_credito,5,-22.19,-48.79
3852,673a4b53528f480266bd93bd,Faqueiro,utilidades domesticas,65.81,4.3925996919,2021-11-18,Bianca Santos,BA,5,cartao_credito,2,-13.29,-41.71
3853,673a4b53528f480266bd93be,Panela de pressão,utilidades domesticas,80.76,1.8846661077,2021-11-18,Beatriz Moraes,SP,5,cartao_credito,4,-22.19,-48.79
3854,673a4b53528f480266bd93bf,Xadrez de madeira,brinquedos,42.44,0.0,2021-11-18,Felipe Santos,SP,4,boleto,1,-22.19,-48.79
3855,673a4b53528f480266bd93c0,Ciência de dados com python,livros,72.07,1.4219497507,2021-11-18,Larissa Alves,SP,5,cartao_credito,5,-22.19,-48.79
3856,673a4b53528f480266bd93c1,Mochila,esporte e lazer,118.94,3.9176362469,2021-11-18,Juliana Costa,SP,5,boleto,1,-22.19,-48.79
3857,673a4b53528f480266bd93c2,Celular ABXY,eletronicos,1233.13,63.2449018135,2021-11-18,Lucas Oliveira,DF,4,cartao_credito,1,-15.83,-47.86
3858,673a4b53528f480266bd93c3,Bicicleta,esporte e lazer,713.68,35.5857520288,2022-11-18,Bianca Santos,SP,4,cartao_credito,1,-22.19,-48.79
3859,673a4b53528f480266bd93c4,Headset,eletronicos,228.46,9.7492467665,2022-11-18,Rafael Costa,SC,5,cartao_credito,5,-27.45,-50.95
3860,673a4b53528f480266bd93c5,Modelagem preditiva,livros,82.51,16.0394374802,2022-11-18,Larissa Alves,SP,3,cartao_credito,1,-22.19,-48.79
3861,673a4b53528f480266bd93c6,Celular ABXY,eletronicos,974.92,59.7096081559,2022-11-18,Felipe Santos,SP,1,cupom,1,-22.19,-48.79
3862,673a4b53528f480266bd93c7,Bicicleta,esporte e lazer,896.35,55.529950535,2022-11-18,Mariana Ferreira,SP,5,cupom,1,-22.19,-48.79
3863,673a4b53528f480266bd93c8,Cômoda,moveis,364.39,29.2599643936,2022-11-18,Rafael Costa,SP,1,cartao_credito,3,-22.19,-48.79
3864,673a4b53528f480266bd93c9,Geladeira,eletrodomesticos,2808.09,147.1067836981,2022-11-18,Juliana Costa,PE,4,cartao_credito,1,-8.38,-37.86
3865,673a4b53528f480266bd93ca,Cômoda,moveis,398.12,18.7831313607,2022-11-18,Mariana Ferreira,PE,5,cartao_credito,10,-8.38,-37.86
3866,673a4b53528f480266bd93cb,Cadeira de escritório,moveis,504.58,24.4518060861,2022-11-18,Felipe Santos,PR,5,cartao_credito,6,-24.89,-51.55
3867,673a4b53528f480266bd93cc,Lava louças,eletrodomesticos,1522.91,81.3735018806,2022-11-18,Isabella Pereira,SP,5,cartao_credito,3,-22.19,-48.79
3868,673a4b53528f480266bd93d8,Jogo de panelas,utilidades domesticas,276.27,12.2949854347,2021-12-18,Camila Ribeiro,RJ,1,boleto,1,-22.25,-42.66
3869,673a4b53528f480266bd93d9,Headset,eletronicos,104.18,3.1317106509,2021-12-18,Felipe Santos,SP,3,cartao_debito,1,-22.19,-48.79
3870,673a4b53528f480266bd93da,Iniciando em programação,livros,41.3,3.0875159279,2021-12-18,Rafael Costa,SP,4,cartao_credito,7,-22.19,-48.79
3871,673a4b53528f480266bd93db,Assistente virtual,eletronicos,270.73,11.9999971013,2021-12-18,Thiago Silva,SP,1,cartao_credito,4,-22.19,-48.79
3872,673a4b53528f480266bd93dc,Cômoda,moveis,390.46,18.3752594051,2021-12-18,Bianca Santos,DF,4,boleto,1,-15.83,-47.86
3873,673a4b53528f480266bd93dd,Cômoda,moveis,421.1,20.0067472276,2021-12-18,Bianca Santos,MG,3,cartao_credito,3,-18.1,-44.38
3874,673a4b53528f480266bd93de,Guarda roupas,moveis,643.85,31.8675146057,2021-12-18,Bruno Rodrigues,CE,4,cartao_credito,10,-5.2,-39.53
3875,673a4b53528f480266bd93df,Lavadora de roupas,eletrodomesticos,1656.53,85.7896780554,2021-12-18,Thiago Silva,GO,5,cartao_credito,1,-15.98,-49.86
3876,673a4b53528f480266bd93e0,Bateria,instrumentos musicais,654.6,32.4399197653,2022-12-18,Camila Ribeiro,PB,5,cupom,1,-7.28,-36.72
3877,673a4b53528f480266bd93e1,Lava louças,eletrodomesticos,1819.08,100.0243537958,2022-12-18,Camila Ribeiro,BA,5,cartao_credito,6,-13.29,-41.71
3878,673a4b53528f480266bd93e2,Blocos de montar,brinquedos,46.21,3.1475556322,2022-12-18,Lucas Oliveira,RJ,1,cartao_credito,2,-22.25,-42.66
3879,673a4b53528f480266bd93e3,Fone de ouvido,eletronicos,110.13,6.8039390166,2022-12-18,Isabella Pereira,MT,4,cartao_credito,1,-12.64,-55.42
3880,673a4b53528f480266bd93e4,Guitarra,instrumentos musicais,902.15,45.621212535,2022-12-18,Bianca Santos,SP,5,cartao_credito,2,-22.19,-48.79
3881,673a4b53528f480266bd93e5,Geladeira,eletrodomesticos,2927.07,156.1407976005,2022-12-18,Bianca Santos,ES,5,cartao_credito,8,-19.19,-40.34
3882,673a4b53528f480266bd93e6,Mesa de centro,moveis,210.92,12.1707032996,2022-12-18,Bianca Santos,SP,5,cartao_credito,5,-22.19,-48.79
3883,673a4b53528f480266bd93ea,Dashboards com Power BI,livros,56.41,3.2924396082,2021-01-19,Bruno Rodrigues,RS,5,cartao_credito,7,-30.17,-53.5
3884,673a4b53528f480266bd93eb,Cama king,moveis,1052.61,56.3314417329,2021-01-19,Rafael Costa,SP,4,cartao_credito,3,-22.19,-48.79
3885,673a4b53528f480266bd93ec,Carrinho controle remoto,brinquedos,76.05,4.5756987004,2021-01-19,Larissa Alves,PR,5,boleto,1,-24.89,-51.55
3886,673a4b53528f480266bd93ed,Impressora,eletronicos,407.96,22.2537472168,2022-01-19,Bruno Rodrigues,MG,5,cartao_credito,4,-18.1,-44.38
3887,673a4b53528f480266bd93ee,Cadeira de escritório,moveis,543.38,30.3324656401,2022-01-19,Mariana Ferreira,MG,4,cartao_credito,1,-18.1,-44.38
3888,673a4b53528f480266bd93ef,Corda de pular,esporte e lazer,12.51,0.0,2022-01-19,Thiago Silva,SC,5,boleto,1,-27.45,-50.95
3889,673a4b53528f480266bd93f0,Bola de vôlei,esporte e lazer,78.59,4.4678069783,2022-01-19,Camila Ribeiro,ES,3,cupom,1,-19.19,-40.34
3890,673a4b53528f480266bd93f1,Pandeiro,instrumentos musicais,84.02,2.0582513003,2023-01-19,Felipe Santos,SP,4,cartao_credito,1,-22.19,-48.79
3891,673a4b53528f480266bd93f2,TV Led UHD 4K,eletronicos,2432.66,127.1162656431,2023-01-19,Felipe Santos,MG,4,boleto,1,-18.1,-44.38
3892,673a4b53528f480266bd93f3,Smart TV,eletronicos,1872.64,108.8068327079,2023-01-19,Larissa Alves,SP,5,cartao_credito,1,-22.19,-48.79
3893,673a4b53528f480266bd93f4,Modelagem preditiva,livros,67.63,3.8842199504,2023-01-19,Lucas Oliveira,ES,4,cupom,1,-19.19,-40.34
3894,673a4b53528f480266bd93fd,Poltrona,moveis,373.22,23.0366585263,2021-02-19,Larissa Alves,SP,4,cartao_credito,5,-22.19,-48.79
3895,673a4b53528f480266bd93fe,Geladeira,eletrodomesticos,2573.92,137.5846011347,2021-02-19,Bianca Santos,SP,5,cartao_credito,4,-22.19,-48.79
3896,673a4b53528f480266bd93ff,Micro-ondas,eletrodomesticos,482.73,23.2883593197,2021-02-19,Juliana Costa,SP,1,cartao_credito,5,-22.19,-48.79
3897,673a4b53528f480266bd9400,Xadrez de madeira,brinquedos,42.35,0.0,2021-02-19,Bianca Santos,SP,5,cartao_credito,1,-22.19,-48.79
3898,673a4b53528f480266bd9401,Impressora,eletronicos,452.02,24.7557172919,2021-02-19,Pedro Gomes,RJ,5,cartao_credito,2,-22.25,-42.66
3899,673a4b53528f480266bd9402,Jogo de tabuleiro,brinquedos,175.84,9.6517278145,2021-02-19,Mariana Ferreira,MG,5,cartao_credito,1,-18.1,-44.38
3900,673a4b53528f480266bd9403,Tablet ABXY,eletronicos,1960.99,104.7055948626,2021-02-19,Bruno Rodrigues,SE,5,boleto,1,-10.57,-37.45
3901,673a4b53528f480266bd9404,Jogo de panelas,utilidades domesticas,158.12,6.0038533776,2021-02-19,Thiago Silva,AL,5,cartao_credito,1,-9.62,-36.82
3902,673a4b53528f480266bd9405,Pandeiro,instrumentos musicais,117.79,12.5138985268,2022-02-19,Larissa Alves,SP,4,boleto,1,-22.19,-48.79
3903,673a4b53528f480266bd9406,Fone de ouvido,eletronicos,180.99,10.1682775341,2022-02-19,Pedro Gomes,SP,4,cupom,1,-22.19,-48.79
3904,673a4b53528f480266bd9407,Celular ABXY,eletronicos,1172.93,62.9860983782,2022-02-19,Pedro Gomes,MG,4,cartao_credito,5,-18.1,-44.38
3905,673a4b53528f480266bd9408,Cadeira de escritório,moveis,314.68,17.2868678407,2022-02-19,João Souza,MA,5,cartao_credito,9,-5.42,-45.44
3906,673a4b53528f480266bd9409,TV Led UHD 4K,eletronicos,3582.01,191.6196715429,2022-02-19,Beatriz Moraes,BA,1,cartao_credito,3,-13.29,-41.71
3907,673a4b53528f480266bd940a,Cama king,moveis,556.15,30.1444189014,2022-02-19,Bruno Rodrigues,SP,3,boleto,1,-22.19,-48.79
